event_time,entity_id,metric,value,payload
2026-01-31 00:00:00,深圳市|小微企业|discount_90|listed_city,merchant_count,190742,"{\"sheet\":\"2026年1月单列市9折费率让利商户数\",\"month\":\"202601\",\"location\":\"深圳市\",\"city\":\"深圳市\",\"province\":\"\",\"merchant_type\":\"小微企业\",\"program_type\":\"discount_90\",\"scope\":\"listed_city\",\"metric_cn\":\"商户数\",\"unit\":\"count\",\"is_ge_930\":null,\"grain_key\":\"202601|深圳市|小微企业|discount_90|listed_city\"}"
2021-09-27 00:00:00,广东省|小微企业|discount_90|national_excluding_listed_city,txn_amount_yuan,101784745.46,"{\"sheet\":\"全国9折费率让利数据（不含单列市）\",\"month\":\"202109\",\"location\":\"广东省\",\"city\":\"\",\"province\":\"广东省\",\"merchant_type\":\"小微企业\",\"program_type\":\"discount_90\",\"scope\":\"national_excluding_listed_city\",\"metric_cn\":\"交易金额\",\"unit\":\"yuan\",\"is_ge_930\":null,\"grain_key\":\"202109|广东省|小微企业|discount_90|national_excluding_listed_city\"}"
